"product_id","product_variant_name","pmi_product_family","pmi_product_category","brand_tier","pack_size","nicotine_format"
"OFF-LA-10000869","CIG-VAR-915435","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10000879","CIG-VAR-217610","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10000880","CIG-VAR-172266","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10000897","CIG-VAR-216151","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10000901","CIG-VAR-147870","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10000927","CIG-VAR-934934","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10000934","CIG-VAR-265796","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10000950","CIG-VAR-694669","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10000959","CIG-VAR-509523","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10000970","CIG-VAR-385058","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10000973","CIG-VAR-420930","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10000984","CIG-VAR-805667","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10000989","CIG-VAR-719984","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10000990","CIG-VAR-356980","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001019","CIG-VAR-478621","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001026","CIG-VAR-141142","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001028","CIG-VAR-265038","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001038","CIG-VAR-122060","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001045","CIG-VAR-640791","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001063","CIG-VAR-985489","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001065","CIG-VAR-190105","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001067","CIG-VAR-945127","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001074","CIG-VAR-304090","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10001075","CIG-VAR-149565","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001092","CIG-VAR-577489","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001154","CIG-VAR-221478","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001158","CIG-VAR-513075","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001169","CIG-VAR-184652","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001170","CIG-VAR-092292","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001175","CIG-VAR-040249","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001184","CIG-VAR-055049","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10001185","CIG-VAR-771598","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001187","CIG-VAR-043735","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001188","CIG-VAR-230641","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001191","CIG-VAR-130539","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001194","CIG-VAR-341726","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10001202","CIG-VAR-501228","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10001215","CIG-VAR-234949","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001228","CIG-VAR-201395","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10001229","CIG-VAR-610156","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001230","CIG-VAR-995099","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001246","CIG-VAR-827010","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001256","CIG-VAR-285275","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10001265","CIG-VAR-773273","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10001284","CIG-VAR-485914","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001287","CIG-VAR-466424","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001292","CIG-VAR-842377","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001294","CIG-VAR-010290","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10001297","CIG-VAR-090785","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10001299","CIG-VAR-981122","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10001312","CIG-VAR-775381","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001317","CIG-VAR-214099","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001375","CIG-VAR-441798","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001383","CIG-VAR-009652","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001402","CIG-VAR-170185","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001404","CIG-VAR-487378","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001413","CIG-VAR-847166","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10001417","CIG-VAR-144782","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10001444","CIG-VAR-276731","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001469","CIG-VAR-762696","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10001471","CIG-VAR-977345","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001474","CIG-VAR-963852","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10001484","CIG-VAR-403783","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001497","CIG-VAR-992425","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10001538","CIG-VAR-258012","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10001541","CIG-VAR-257140","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001546","CIG-VAR-052823","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10001548","CIG-VAR-580164","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001549","CIG-VAR-394587","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001569","CIG-VAR-017939","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001582","CIG-VAR-882234","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001607","CIG-VAR-547726","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001613","CIG-VAR-818601","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001618","CIG-VAR-655563","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001633","CIG-VAR-125566","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001634","CIG-VAR-841434","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001641","CIG-VAR-914338","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001658","CIG-VAR-524607","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001669","CIG-VAR-725785","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001672","CIG-VAR-703956","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001676","CIG-VAR-672175","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001677","CIG-VAR-542657","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10001701","CIG-VAR-534750","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001719","CIG-VAR-677220","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001731","CIG-VAR-112049","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10001738","CIG-VAR-843775","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001764","CIG-VAR-908766","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10001771","CIG-VAR-386693","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10001778","CIG-VAR-125729","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10001793","CIG-VAR-987508","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10001800","CIG-VAR-247111","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10001803","CIG-VAR-297256","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10001830","CIG-VAR-785238","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10001831","CIG-VAR-297012","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001833","CIG-VAR-578213","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10001839","CIG-VAR-315742","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001865","CIG-VAR-958471","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001867","CIG-VAR-940054","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10001873","CIG-VAR-714390","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001915","CIG-VAR-035286","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001924","CIG-VAR-090513","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10001930","CIG-VAR-692408","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10001934","CIG-VAR-529230","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10001942","CIG-VAR-464278","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10001982","CIG-VAR-494700","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002015","CIG-VAR-374239","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002020","CIG-VAR-304852","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002029","CIG-VAR-718856","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002034","CIG-VAR-298356","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002037","CIG-VAR-510092","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002043","CIG-VAR-614020","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002063","CIG-VAR-308167","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002068","CIG-VAR-394744","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002086","CIG-VAR-705244","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002088","CIG-VAR-104883","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002107","CIG-VAR-955479","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10002123","CIG-VAR-479882","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002139","CIG-VAR-956857","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002159","CIG-VAR-258970","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002180","CIG-VAR-296937","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002183","CIG-VAR-778071","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002195","CIG-VAR-270840","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002199","CIG-VAR-847475","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002225","CIG-VAR-003752","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002258","CIG-VAR-245226","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002271","CIG-VAR-770429","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002272","CIG-VAR-266061","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002289","CIG-VAR-965634","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002295","CIG-VAR-612635","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002312","CIG-VAR-331461","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10002319","CIG-VAR-192828","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10002323","CIG-VAR-108702","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002324","CIG-VAR-507108","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002325","CIG-VAR-764885","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002334","CIG-VAR-977061","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002337","CIG-VAR-196942","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002353","CIG-VAR-482859","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002354","CIG-VAR-960457","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002364","CIG-VAR-039692","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002368","CIG-VAR-392546","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10002381","CIG-VAR-825138","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002389","CIG-VAR-653528","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10002401","CIG-VAR-731583","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002465","CIG-VAR-237948","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002469","CIG-VAR-592856","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002473","CIG-VAR-262005","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002475","CIG-VAR-820582","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002486","CIG-VAR-767170","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002490","CIG-VAR-845844","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002493","CIG-VAR-213502","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10002523","CIG-VAR-090485","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002544","CIG-VAR-170106","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002559","CIG-VAR-403190","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002575","CIG-VAR-044089","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10002596","CIG-VAR-881415","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002598","CIG-VAR-858259","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002609","CIG-VAR-926793","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002625","CIG-VAR-077782","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10002630","CIG-VAR-653002","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002633","CIG-VAR-318645","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002635","CIG-VAR-271267","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002650","CIG-VAR-897778","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10002651","CIG-VAR-716006","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10002673","CIG-VAR-535009","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10002674","CIG-VAR-624583","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002681","CIG-VAR-840550","Cigarettes","Combustible","Core","20-pack","Combustible"
"OFF-LA-10002688","CIG-VAR-482157","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10002703","CIG-VAR-657983","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002731","CIG-VAR-165735","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10002733","CIG-VAR-010637","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002741","CIG-VAR-951701","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002744","CIG-VAR-733337","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002752","CIG-VAR-495647","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002762","CIG-VAR-619650","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002765","CIG-VAR-295016","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002770","CIG-VAR-700113","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002782","CIG-VAR-105241","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002787","CIG-VAR-504940","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002805","CIG-VAR-013813","Cigarettes","Combustible","Core","30-pack","Combustible"
"OFF-LA-10002806","CIG-VAR-925716","Cigarettes","Combustible","Premium","10-pack","Combustible"
"OFF-LA-10002821","CIG-VAR-625841","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002827","CIG-VAR-190576","Cigarettes","Combustible","Core","10-pack","Combustible"
"OFF-LA-10002848","CIG-VAR-728330","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002851","CIG-VAR-051828","Cigarettes","Combustible","Premium","30-pack","Combustible"
"OFF-LA-10002868","CIG-VAR-551028","Cigarettes","Combustible","Premium","20-pack","Combustible"
"OFF-LA-10002875","CIG-VAR-755156","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002876","CIG-VAR-670947","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002883","CIG-VAR-792086","Cigarettes","Combustible","Value","Multi-pack","Combustible"
"OFF-LA-10002895","CIG-VAR-807268","Cigarettes","Combustible","Core","Multi-pack","Combustible"
"OFF-LA-10002900","CIG-VAR-835982","Cigarettes","Combustible","Value","30-pack","Combustible"
"OFF-LA-10002927","CIG-VAR-299892","Cigarettes","Combustible","Premium","Multi-pack","Combustible"
"OFF-LA-10002939","CIG-VAR-493127","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002943","CIG-VAR-254747","Cigarettes","Combustible","Value","10-pack","Combustible"
"OFF-LA-10002945","CIG-VAR-890252","Cigarettes","Combustible","Value","20-pack","Combustible"
"OFF-LA-10002964","CIG-VAR-168058","Cigarettes","Combustible","Core","20-pack","Combustible"
