shipment_fact_id,date_week_id,country_id.x,region_id,product_id,wholesaler_id,channel_id,shipment_volume,sell_in_revenue,trade_incentive_pct,contribution_margin_proxy,list_price,net_invoice_price,price_change_flag,price_strategy,incentive_type,incentive_pct,incentive_amount,compliance_flag,product_variant_name,pmi_product_family,pmi_product_category,brand_tier,pack_size,nicotine_format,operating_country,macro_region,channel_name,fiscal_year,fiscal_week,fiscal_quarter,month,week_start_date,week_end_date,wholesaler_name,wholesaler_tier,country_id.y,primary_channel_id,net_unit_price,list_unit_price,discount_rate,trade_spend_amount,price_realization_pct,revenue_net_of_trade
35059,201419,85,3119,OFF-AP-10004499,253,1,1,323,0.4,-0.01,538.3333,323,0,Premium Hold,Display Allowance,0.4,129.2,0,CIG-VAR-046179,Cigarettes,Combustible,Premium,20-pack,Combustible,New Zealand,APAC,Retail,2014,19,2,5,2014-05-12,2014-05-18,WH-New Zealand-Retail-6220,T2,85,1,323,538.3333,0.4,129.2,0.600000037151705,193.8
35060,201422,80,465,FUR-CH-10002647,331,2,3,315,0.2,-7.94,131.25,105,0,Value Drive,Price Support,0.2,63,1,ONP-VAR-895178,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,Spain,EU,E-Commerce,2014,22,2,6,2014-06-02,2014-06-08,WH-Spain-E-Commerce-3817,T3,80,2,105,131.25,0.2,63,0.8,252
35061,201422,86,930,FUR-BO-10000087,224,3,8,634,0.2,15.84,99.0625,79.25,0,Value Drive,Contract Rebate,0.2,126.8,1,ONP-VAR-939050,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,Mexico,LATAM,Key Accounts,2014,22,2,6,2014-06-02,2014-06-08,WH-Mexico-Key Accounts-1603,T1,86,3,79.25,99.0625,0.2,126.8,0.8,507.2
35062,201423,198,3148,FUR-BO-10003945,356,3,4,419,0.37,53.15,166.2698,104.75,0,Value Drive,Contract Rebate,0.37,155.03,0,ONP-VAR-728801,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,Thailand,APAC,Key Accounts,2014,23,2,6,2014-06-09,2014-06-15,WH-Thailand-Key Accounts-2688,T1,198,3,104.75,166.2698,0.37,155.03,0.6300001563723538,263.97
35063,201423,198,3148,FUR-CH-10000026,356,3,3,290,0.27,-91.47,132.4201,96.6667,0,Value Drive,Contract Rebate,0.27,78.3,0,ONP-VAR-444122,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,Thailand,APAC,Key Accounts,2014,23,2,6,2014-06-09,2014-06-15,WH-Thailand-Key Accounts-2688,T1,198,3,96.6667,132.4201,0.27,78.3,0.7300002038965384,211.7
35064,201423,86,484,FUR-CH-10002555,223,2,9,619,0.2,108.36,85.9722,68.7778,0,Value Drive,Price Support,0.2,123.8,1,ONP-VAR-104717,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,Mexico,LATAM,E-Commerce,2014,23,2,6,2014-06-09,2014-06-15,WH-Mexico-E-Commerce-3321,T3,86,2,68.7778,85.9722,0.2,123.8,0.8000004652666792,495.2
35065,201424,182,3016,OFF-WIL-10000390,261,3,6,26,0.7,-57.56,14.4444,4.3333,0,Premium Hold,Contract Rebate,0.7,18.2,0,CIG-VAR-045330,Cigarettes,Combustible,Premium,20-pack,Combustible,Nigeria,Africa,Key Accounts,2014,24,2,6,2014-06-16,2014-06-22,WH-Nigeria-Key Accounts-9669,T1,182,3,4.3333,14.4444,0.7,18.2,0.29999861538035505,7.800000000000001
35066,201424,181,2963,OFF-KRA-10002085,369,1,6,30,0.6,-9.14,12.5,5,0,Premium Hold,Display Allowance,0.6,18,0,CIG-VAR-499704,Cigarettes,Combustible,Premium,Multi-pack,Combustible,Turkey,EMEA,Retail,2014,24,2,6,2014-06-16,2014-06-22,WH-Turkey-Retail-1256,T2,181,1,5,12.5,0.6,18,0.4,12
35067,201424,190,3063,FUR-FU-10004955,342,1,8,131,0.6,-153.94,40.9375,16.375,0,Premium Hold,Display Allowance,0.6,78.6,0,ONP-VAR-816003,Oral Nicotine,Nicotine Pouches,Premium,30-pack,Oral,Sweden,EU,Retail,2014,24,2,6,2014-06-16,2014-06-22,WH-Sweden-Retail-7994,T2,190,1,16.375,40.9375,0.6,78.6,0.4,52.400000000000006
35068,201424,190,3063,OFF-AR-10000505,342,1,7,43,0.5,-42.74,12.2857,6.1429,0,Premium Hold,Display Allowance,0.5,21.5,0,CIG-VAR-226686,Cigarettes,Combustible,Premium,30-pack,Combustible,Sweden,EU,Retail,2014,24,2,6,2014-06-16,2014-06-22,WH-Sweden-Retail-7994,T2,190,1,6.1429,12.2857,0.5,21.5,0.5000040697721742,21.5
35069,201427,202,3182,OFF-FA-10002011,158,1,7,55,0.47,-29.31,14.8248,7.8571,0,Premium Hold,Display Allowance,0.47,25.85,0,CIG-VAR-947256,Cigarettes,Combustible,Premium,30-pack,Combustible,Indonesia,APAC,Retail,2014,27,3,7,2014-07-07,2014-07-13,WH-Indonesia-Retail-1703,T2,202,1,7.8571,14.8248,0.47,25.85,0.5299970320004317,29.15
35070,201427,202,3182,OFF-ST-10001214,158,1,3,28,0.17,10.73,11.245,9.3333,0,Value Drive,Price Support,0.17,4.76,1,CIG-VAR-050732,Cigarettes,Combustible,Value,10-pack,Combustible,Indonesia,APAC,Retail,2014,27,3,7,2014-07-07,2014-07-13,WH-Indonesia-Retail-1703,T2,202,1,9.3333,11.245,0.17,4.76,0.8299955535793686,23.240000000000002
35071,201427,207,3247,OFF-SU-10000066,13,1,6,83,0.4,-11.04,23.0556,13.8333,0,Premium Hold,Display Allowance,0.4,33.2,0,CIG-VAR-985941,Cigarettes,Combustible,Premium,30-pack,Combustible,Argentina,LATAM,Retail,2014,27,3,7,2014-07-07,2014-07-13,WH-Argentina-Retail-7876,T2,207,1,13.8333,23.0556,0.4,33.2,0.5999973975953782,49.8
35072,201427,195,3134,OFF-FA-10003378,327,2,3,22,0.5,-4.86,14.6667,7.3333,0,Core Maintain,Volume Discount,0.5,11,0,CIG-VAR-989734,Cigarettes,Combustible,Core,10-pack,Combustible,South Korea,APAC,E-Commerce,2014,27,3,7,2014-07-07,2014-07-13,WH-South Korea-E-Commerce-4506,T3,195,2,7.3333,14.6667,0.5,11,0.49999659091683885,11
35073,201427,195,3134,OFF-FA-10004795,327,2,3,17,0.5,-16.83,11.3333,5.6667,0,Core Maintain,Volume Discount,0.5,8.5,0,CIG-VAR-621607,Cigarettes,Combustible,Core,30-pack,Combustible,South Korea,APAC,E-Commerce,2014,27,3,7,2014-07-07,2014-07-13,WH-South Korea-E-Commerce-4506,T3,195,2,5.6667,11.3333,0.5,8.5,0.5000044117776817,8.5
35074,201427,195,3134,OFF-FA-10001026,327,2,10,68,0.5,-54,13.6,6.8,0,Value Drive,Price Support,0.5,34,0,CIG-VAR-653792,Cigarettes,Combustible,Value,10-pack,Combustible,South Korea,APAC,E-Commerce,2014,27,3,7,2014-07-07,2014-07-13,WH-South Korea-E-Commerce-4506,T3,195,2,6.8,13.6,0.5,34,0.5,34
35075,201428,181,2963,FUR-IKE-10001539,370,3,1,165,0.6,-239.61,412.5,165,0,Value Drive,Contract Rebate,0.6,99,0,ONP-VAR-506105,Oral Nicotine,Nicotine Pouches,Value,30-pack,Oral,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,165,412.5,0.6,99,0.4,66
35076,201428,181,2963,OFF-BIC-10003800,370,3,1,12,0.6,-5.53,30,12,0,Contracted,Contract Rebate,0.6,7.2,0,CIG-VAR-866257,Cigarettes,Combustible,Core,30-pack,Combustible,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,12,30,0.6,7.2,0.4,4.8
35077,201428,181,2963,OFF-BIC-10002440,370,3,1,19,0.6,-20.47,47.5,19,0,Contracted,Contract Rebate,0.6,11.4,0,CIG-VAR-954427,Cigarettes,Combustible,Core,Multi-pack,Combustible,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,19,47.5,0.6,11.4,0.4,7.6
35078,201428,181,2963,OFF-CAR-10001577,370,3,1,20,0.6,-15.94,50,20,0,Contracted,Contract Rebate,0.6,12,0,CIG-VAR-461593,Cigarettes,Combustible,Core,30-pack,Combustible,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,20,50,0.6,12,0.4,8
35079,201428,181,2963,OFF-ROG-10003300,370,3,1,9,0.6,-11.06,22.5,9,0,Premium Hold,Contract Rebate,0.6,5.4,0,CIG-VAR-863343,Cigarettes,Combustible,Premium,30-pack,Combustible,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,9,22.5,0.6,5.4,0.4,3.5999999999999996
35080,201428,181,2963,TEC-BEL-10003177,370,3,4,131,0.6,-176.5,81.875,32.75,0,Contracted,Contract Rebate,0.6,78.6,0,HTP-VAR-484828,Heated Tobacco,Heat-not-burn,Core,10-pack,Heated,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,32.75,81.875,0.6,78.6,0.4,52.400000000000006
35081,201428,181,2963,TEC-STA-10004542,370,3,1,16,0.6,-18.05,40,16,0,Value Drive,Contract Rebate,0.6,9.6,0,HTP-VAR-206213,Heated Tobacco,Heat-not-burn,Value,20-pack,Heated,Turkey,EMEA,Key Accounts,2014,28,3,7,2014-07-14,2014-07-20,WH-Turkey-Key Accounts-0826,T1,181,3,16,40,0.6,9.6,0.4,6.4
35082,201428,198,3148,FUR-CH-10001147,357,1,3,364,0.27,-89.75,166.21,121.3333,0,Premium Hold,Display Allowance,0.27,98.28,0,ONP-VAR-705339,Oral Nicotine,Nicotine Pouches,Premium,Multi-pack,Oral,Thailand,APAC,Retail,2014,28,3,7,2014-07-14,2014-07-20,WH-Thailand-Retail-8090,T2,198,1,121.3333,166.21,0.27,98.28,0.73,265.72
35083,201428,198,3148,OFF-BI-10003779,357,1,6,151,0.17,41.81,30.3213,25.1667,0,Core Maintain,Volume Discount,0.17,25.67,1,CIG-VAR-880462,Cigarettes,Combustible,Core,10-pack,Combustible,Thailand,APAC,Retail,2014,28,3,7,2014-07-14,2014-07-20,WH-Thailand-Retail-8090,T2,198,1,25.1667,30.3213,0.17,25.67,0.830000692582442,125.33
35084,201430,182,3017,OFF-STA-10001895,260,1,6,19,0.7,-16.16,10.5556,3.1667,0,Core Maintain,Volume Discount,0.7,13.3,0,CIG-VAR-003079,Cigarettes,Combustible,Core,20-pack,Combustible,Nigeria,Africa,Retail,2014,30,3,7,2014-07-28,2014-08-03,WH-Nigeria-Retail-8587,T2,182,1,3.1667,10.5556,0.7,13.3,0.3000018947288643,5.699999999999999
35085,201431,73,796,TEC-PH-10003713,174,1,4,444,0.4,-199.75,185,111,0,Premium Hold,Display Allowance,0.4,177.6,0,HTP-VAR-065277,Heated Tobacco,Heat-not-burn,Premium,20-pack,Heated,Italy,EU,Retail,2014,31,3,8,2014-08-04,2014-08-10,WH-Italy-Retail-5388,T2,73,1,111,185,0.4,177.6,0.6,266.4
35086,201432,79,3107,FUR-BO-10003028,383,3,8,1218,0.1,419.52,169.1667,152.25,1,Value Drive,Contract Rebate,0.1,121.8,1,ONP-VAR-726422,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,United Kingdom,EU,Key Accounts,2014,32,3,8,2014-08-11,2014-08-17,WH-United Kingdom-Key Accounts-5739,T1,79,3,152.25,169.1667,0.1,121.8,0.8999998226601336,1096.2
35087,201433,207,3268,OFF-LA-10002469,14,3,6,28,0.4,-5.14,7.7778,4.6667,0,Value Drive,Contract Rebate,0.4,11.2,0,CIG-VAR-592856,Cigarettes,Combustible,Value,Multi-pack,Combustible,Argentina,LATAM,Key Accounts,2014,33,3,8,2014-08-18,2014-08-24,WH-Argentina-Key Accounts-2465,T1,207,3,4.6667,7.7778,0.4,11.2,0.6000025714212245,16.8
35088,201433,82,2014,FUR-TA-10003771,70,3,3,1029,0.3,-220.42,490,343,0,Contracted,Contract Rebate,0.3,308.7,0,ONP-VAR-711223,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,China,APAC,Key Accounts,2014,33,3,8,2014-08-18,2014-08-24,WH-China-Key Accounts-0036,T1,82,3,343,490,0.3,308.7,0.7,720.3
35089,201434,181,3396,FUR-DAN-10001340,368,2,4,199,0.6,-154.54,124.375,49.75,0,Core Maintain,Volume Discount,0.6,119.4,0,ONP-VAR-323716,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,Turkey,EMEA,E-Commerce,2014,34,3,8,2014-08-25,2014-08-31,WH-Turkey-E-Commerce-7484,T3,181,2,49.75,124.375,0.6,119.4,0.4,79.6
35090,201434,181,3396,FUR-IKE-10002509,368,2,4,227,0.6,-249.84,141.875,56.75,0,Premium Hold,Display Allowance,0.6,136.2,0,ONP-VAR-518133,Oral Nicotine,Nicotine Pouches,Premium,Multi-pack,Oral,Turkey,EMEA,E-Commerce,2014,34,3,8,2014-08-25,2014-08-31,WH-Turkey-E-Commerce-7484,T3,181,2,56.75,141.875,0.6,136.2,0.4,90.80000000000001
35091,201434,181,3396,OFF-CAR-10003259,368,2,6,34,0.6,-33.26,14.1667,5.6667,0,Value Drive,Price Support,0.6,20.4,0,CIG-VAR-485549,Cigarettes,Combustible,Value,20-pack,Combustible,Turkey,EMEA,E-Commerce,2014,34,3,8,2014-08-25,2014-08-31,WH-Turkey-E-Commerce-7484,T3,181,2,5.6667,14.1667,0.6,20.4,0.40000141176138404,13.600000000000001
35092,201434,181,2974,FUR-IKE-10004815,369,1,1,50,0.6,-15.03,125,50,0,Core Maintain,Volume Discount,0.6,30,0,ONP-VAR-108844,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,Turkey,EMEA,Retail,2014,34,3,8,2014-08-25,2014-08-31,WH-Turkey-Retail-1256,T2,181,1,50,125,0.6,30,0.4,20
35093,201434,181,2974,OFF-FIS-10002924,369,1,6,56,0.6,-16.78,23.3333,9.3333,0,Core Maintain,Volume Discount,0.6,33.6,0,CIG-VAR-823528,Cigarettes,Combustible,Core,10-pack,Combustible,Turkey,EMEA,Retail,2014,34,3,8,2014-08-25,2014-08-31,WH-Turkey-Retail-1256,T2,181,1,9.3333,23.3333,0.6,33.6,0.3999991428559183,22.4
35094,201434,207,3289,OFF-EN-10004410,13,1,5,82,0.4,0,27.3333,16.4,0,Value Drive,Price Support,0.4,32.8,0,CIG-VAR-662687,Cigarettes,Combustible,Value,10-pack,Combustible,Argentina,LATAM,Retail,2014,34,3,8,2014-08-25,2014-08-31,WH-Argentina-Retail-7876,T2,207,1,16.4,27.3333,0.4,32.8,0.6000007317082093,49.2
35095,201434,202,3182,FUR-BO-10000699,157,3,3,465,0.07,19.99,166.6667,155,0,Premium Hold,Contract Rebate,0.07,32.55,1,ONP-VAR-694596,Oral Nicotine,Nicotine Pouches,Premium,10-pack,Oral,Indonesia,APAC,Key Accounts,2014,34,3,8,2014-08-25,2014-08-31,WH-Indonesia-Key Accounts-6709,T1,202,3,155,166.6667,0.07,32.55,0.9299998140000373,432.45
35096,201434,202,3182,OFF-AR-10003446,157,3,8,129,0.27,-47.76,22.089,16.125,0,Contracted,Contract Rebate,0.27,34.83,0,CIG-VAR-943333,Cigarettes,Combustible,Core,20-pack,Combustible,Indonesia,APAC,Key Accounts,2014,34,3,8,2014-08-25,2014-08-31,WH-Indonesia-Key Accounts-6709,T1,202,3,16.125,22.089,0.27,34.83,0.7300013581420617,94.17
35097,201434,202,3182,OFF-LA-10000732,157,3,3,11,0.47,-3.27,6.9182,3.6667,0,Premium Hold,Contract Rebate,0.47,5.17,0,CIG-VAR-359703,Cigarettes,Combustible,Premium,10-pack,Combustible,Indonesia,APAC,Key Accounts,2014,34,3,8,2014-08-25,2014-08-31,WH-Indonesia-Key Accounts-6709,T1,202,3,3.6667,6.9182,0.47,5.17,0.5300078054985401,5.83
35098,201434,202,3182,OFF-PA-10000127,157,3,3,29,0.47,-5.48,18.239,9.6667,0,Premium Hold,Contract Rebate,0.47,13.63,0,CIG-VAR-107526,Cigarettes,Combustible,Premium,10-pack,Combustible,Indonesia,APAC,Key Accounts,2014,34,3,8,2014-08-25,2014-08-31,WH-Indonesia-Key Accounts-6709,T1,202,3,9.6667,18.239,0.47,13.63,0.5300016448270191,15.37
35099,201434,202,3182,TEC-MA-10000473,157,3,5,486,0.17,128.72,117.1084,97.2,0,Value Drive,Contract Rebate,0.17,82.62,1,HTP-VAR-786155,Heated Tobacco,Heat-not-burn,Value,30-pack,Heated,Indonesia,APAC,Key Accounts,2014,34,3,8,2014-08-25,2014-08-31,WH-Indonesia-Key Accounts-6709,T1,202,3,97.2,117.1084,0.17,82.62,0.8300002390947191,403.38
35100,201435,79,3107,OFF-SU-10002094,384,1,5,133,0.1,45.8,29.5556,26.6,0,Value Drive,Price Support,0.1,13.3,1,CIG-VAR-077147,Cigarettes,Combustible,Value,30-pack,Combustible,United Kingdom,EU,Retail,2014,35,3,9,2014-09-01,2014-09-07,WH-United Kingdom-Retail-9910,T2,79,1,26.6,29.5556,0.1,13.3,0.8999986466185766,119.7
35101,201435,202,3172,OFF-EN-10004977,158,1,14,184,0.47,-159.89,24.7978,13.1429,0,Premium Hold,Display Allowance,0.47,86.48,0,CIG-VAR-745638,Cigarettes,Combustible,Premium,30-pack,Combustible,Indonesia,APAC,Retail,2014,35,3,9,2014-09-01,2014-09-07,WH-Indonesia-Retail-1703,T2,202,1,13.1429,24.7978,0.47,86.48,0.5300026615264257,97.52
35102,201435,185,3378,OFF-SME-10000880,203,3,1,3,0.7,-7.54,10,3,0,Value Drive,Contract Rebate,0.7,2.1,0,CIG-VAR-825824,Cigarettes,Combustible,Value,30-pack,Combustible,Lithuania,EMEA,Key Accounts,2014,35,3,9,2014-09-01,2014-09-07,WH-Lithuania-Key Accounts-9199,T1,185,3,3,10,0.7,2.1,0.3,0.8999999999999999
35103,201437,91,1614,FUR-TA-10000136,47,2,5,2333,0.2,349.86,583.25,466.6,0,Value Drive,Price Support,0.2,466.6,1,ONP-VAR-202070,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,Brazil,LATAM,E-Commerce,2014,37,3,9,2014-09-15,2014-09-21,WH-Brazil-E-Commerce-3175,T3,91,2,466.6,583.25,0.2,466.6,0.8,1866.4
35104,201439,201,3168,OFF-SU-10000649,281,1,9,176,0.45,-140.89,35.5556,19.5556,0,Core Maintain,Volume Discount,0.45,79.2,0,CIG-VAR-526438,Cigarettes,Combustible,Core,Multi-pack,Combustible,Philippines,APAC,Retail,2014,39,3,9,2014-09-29,2014-10-05,WH-Philippines-Retail-1506,T2,201,1,19.5556,35.5556,0.45,79.2,0.5500005624992969,96.8
35105,201439,196,3138,OFF-BI-10003265,266,1,5,31,0.5,-25.65,12.4,6.2,0,Value Drive,Price Support,0.5,15.5,0,CIG-VAR-156827,Cigarettes,Combustible,Value,20-pack,Combustible,Pakistan,APAC,Retail,2014,39,3,9,2014-09-29,2014-10-05,WH-Pakistan-Retail-2857,T2,196,1,6.2,12.4,0.5,15.5,0.5,15.5
35106,201439,79,3108,OFF-BI-10002040,384,1,1,15,0.5,-6.8,30,15,0,Value Drive,Price Support,0.5,7.5,0,CIG-VAR-100652,Cigarettes,Combustible,Value,Multi-pack,Combustible,United Kingdom,EU,Retail,2014,39,3,9,2014-09-29,2014-10-05,WH-United Kingdom-Retail-9910,T2,79,1,15,30,0.5,7.5,0.5,7.5
35107,201439,79,3108,OFF-LA-10004737,384,1,5,31,0.5,-7.35,12.4,6.2,0,Premium Hold,Display Allowance,0.5,15.5,0,CIG-VAR-527754,Cigarettes,Combustible,Premium,10-pack,Combustible,United Kingdom,EU,Retail,2014,39,3,9,2014-09-29,2014-10-05,WH-United Kingdom-Retail-9910,T2,79,1,6.2,12.4,0.5,15.5,0.5,15.5
35108,201440,86,836,FUR-CH-10000885,223,2,3,735,0.2,82.73,306.25,245,0,Core Maintain,Volume Discount,0.2,147,1,ONP-VAR-581086,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,Mexico,LATAM,E-Commerce,2014,40,4,10,2014-10-06,2014-10-12,WH-Mexico-E-Commerce-3321,T3,86,2,245,306.25,0.2,147,0.8,588
35109,201442,73,551,TEC-MA-10003078,173,3,7,1096,0.4,-657.8,260.9524,156.5714,0,Contracted,Contract Rebate,0.4,438.4,0,HTP-VAR-906772,Heated Tobacco,Heat-not-burn,Core,10-pack,Heated,Italy,EU,Key Accounts,2014,42,4,10,2014-10-20,2014-10-26,WH-Italy-Key Accounts-7080,T1,73,3,156.5714,260.9524,0.4,438.4,0.5999998467153397,657.6
35110,201442,73,551,TEC-PH-10002419,173,3,11,545,0.4,-73,82.5758,49.5455,0,Contracted,Contract Rebate,0.4,218,0,HTP-VAR-992851,Heated Tobacco,Heat-not-burn,Core,Multi-pack,Heated,Italy,EU,Key Accounts,2014,42,4,10,2014-10-20,2014-10-26,WH-Italy-Key Accounts-7080,T1,73,3,49.5455,82.5758,0.4,218,0.6000002422017103,327
35111,201443,73,912,OFF-ST-10000643,174,1,6,174,0.4,20.34,48.3333,29,0,Premium Hold,Display Allowance,0.4,69.6,0,CIG-VAR-480249,Cigarettes,Combustible,Premium,Multi-pack,Combustible,Italy,EU,Retail,2014,43,4,10,2014-10-27,2014-11-02,WH-Italy-Retail-5388,T2,73,1,29,48.3333,0.4,69.6,0.6000004137933888,104.4
35112,201445,86,1945,FUR-CH-10004920,225,1,1,35,0.2,-3.08,43.75,35,0,Core Maintain,Volume Discount,0.2,7,1,ONP-VAR-579580,Oral Nicotine,Nicotine Pouches,Core,10-pack,Oral,Mexico,LATAM,Retail,2014,45,4,11,2014-11-10,2014-11-16,WH-Mexico-Retail-8702,T2,86,1,35,43.75,0.2,7,0.8,28
35113,201445,188,3057,OFF-CAR-10000150,407,3,10,40,0.7,-89.13,13.3333,4,0,Contracted,Contract Rebate,0.7,28,0,CIG-VAR-853807,Cigarettes,Combustible,Core,30-pack,Combustible,Zimbabwe,Africa,Key Accounts,2014,45,4,11,2014-11-10,2014-11-16,WH-Zimbabwe-Key Accounts-8530,T1,188,3,4,13.3333,0.7,28,0.30000075000187504,12
35114,201445,196,3126,FUR-BO-10002300,266,1,1,137,0.2,-8.59,171.25,137,0,Core Maintain,Volume Discount,0.2,27.4,1,ONP-VAR-956683,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,Pakistan,APAC,Retail,2014,45,4,11,2014-11-10,2014-11-16,WH-Pakistan-Retail-2857,T2,196,1,137,171.25,0.2,27.4,0.8,109.6
35115,201445,196,3126,TEC-AC-10003217,266,1,4,167,0.5,-83.7,83.5,41.75,0,Value Drive,Price Support,0.5,83.5,0,HTP-VAR-476486,Heated Tobacco,Heat-not-burn,Value,Multi-pack,Heated,Pakistan,APAC,Retail,2014,45,4,11,2014-11-10,2014-11-16,WH-Pakistan-Retail-2857,T2,196,1,41.75,83.5,0.5,83.5,0.5,83.5
35116,201445,196,3126,TEC-CO-10001222,266,1,3,443,0.5,-381.47,295.3333,147.6667,0,Core Maintain,Volume Discount,0.5,221.5,0,HTP-VAR-003196,Heated Tobacco,Heat-not-burn,Core,Multi-pack,Heated,Pakistan,APAC,Retail,2014,45,4,11,2014-11-10,2014-11-16,WH-Pakistan-Retail-2857,T2,196,1,147.6667,295.3333,0.5,221.5,0.5000001693002448,221.5
35117,201446,73,1988,OFF-ST-10000130,173,3,3,85,0.4,-1.46,47.2222,28.3333,0,Premium Hold,Contract Rebate,0.4,34,0,CIG-VAR-998448,Cigarettes,Combustible,Premium,Multi-pack,Combustible,Italy,EU,Key Accounts,2014,46,4,11,2014-11-17,2014-11-23,WH-Italy-Key Accounts-7080,T1,73,3,28.3333,47.2222,0.4,34,0.5999995764703889,51
35118,201447,202,3172,FUR-FU-10002933,159,2,14,239,0.27,-39.31,23.3855,17.0714,0,Core Maintain,Volume Discount,0.27,64.53,0,ONP-VAR-242356,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,Indonesia,APAC,E-Commerce,2014,47,4,11,2014-11-24,2014-11-30,WH-Indonesia-E-Commerce-1936,T3,202,2,17.0714,23.3855,0.27,64.53,0.7299993585768959,174.47
35119,201447,202,3172,TEC-AC-10002244,159,2,3,407,0.47,-192.14,255.9748,135.6667,0,Core Maintain,Volume Discount,0.47,191.29,0,HTP-VAR-240040,Heated Tobacco,Heat-not-burn,Core,20-pack,Heated,Indonesia,APAC,E-Commerce,2014,47,4,11,2014-11-24,2014-11-30,WH-Indonesia-E-Commerce-1936,T3,202,2,135.6667,255.9748,0.47,191.29,0.5300002187715354,215.71
35120,201447,203,3397,OFF-FA-10002526,97,3,4,22,0.2,7.18,6.875,5.5,0,Value Drive,Contract Rebate,0.2,4.4,1,CIG-VAR-858509,Cigarettes,Combustible,Value,20-pack,Combustible,Dominican Republic,LATAM,Key Accounts,2014,47,4,11,2014-11-24,2014-11-30,WH-Dominican Republic-Key Accounts-7581,T1,203,3,5.5,6.875,0.2,4.4,0.8,17.6
35121,201447,73,1152,OFF-ST-10001195,174,1,4,24,0.4,-9.14,10,6,0,Premium Hold,Display Allowance,0.4,9.6,0,CIG-VAR-241365,Cigarettes,Combustible,Premium,Multi-pack,Combustible,Italy,EU,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-Italy-Retail-5388,T2,73,1,6,10,0.4,9.6,0.6,14.4
35122,201447,209,3251,FUR-BO-10002084,396,1,4,579,0.4,-125.5,241.25,144.75,0,Core Maintain,Volume Discount,0.4,231.6,0,ONP-VAR-570679,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,Venezuela,LATAM,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-Venezuela-Retail-4338,T2,209,1,144.75,241.25,0.4,231.6,0.6,347.4
35123,201447,209,3251,TEC-CO-10000956,396,1,3,286,0.402,-43.99,159.4203,95.3333,0,Premium Hold,Display Allowance,0.402,114.97,0,HTP-VAR-477660,Heated Tobacco,Heat-not-burn,Premium,20-pack,Heated,Venezuela,LATAM,Retail,2014,47,4,11,2014-11-24,2014-11-30,WH-Venezuela-Retail-4338,T2,209,1,95.3333,159.4203,0.402,114.97,0.5979997528545612,171.03
35124,201448,181,2963,OFF-STA-10003908,368,2,1,6,0.6,-5.88,15,6,0,Value Drive,Price Support,0.6,3.6,0,CIG-VAR-150263,Cigarettes,Combustible,Value,20-pack,Combustible,Turkey,EMEA,E-Commerce,2014,48,4,12,2014-12-01,2014-12-07,WH-Turkey-E-Commerce-7484,T3,181,2,6,15,0.6,3.6,0.4,2.4
35125,201448,203,3231,FUR-CH-10000892,98,1,3,738,0.2,-166.15,307.5,246,0,Core Maintain,Volume Discount,0.2,147.6,1,ONP-VAR-059308,Oral Nicotine,Nicotine Pouches,Core,Multi-pack,Oral,Dominican Republic,LATAM,Retail,2014,48,4,12,2014-12-01,2014-12-07,WH-Dominican Republic-Retail-1176,T2,203,1,246,307.5,0.2,147.6,0.8,590.4
35126,201448,203,3231,OFF-BI-10001191,98,1,7,18,0.2,1.6,3.2143,2.5714,0,Value Drive,Price Support,0.2,3.6,1,CIG-VAR-378800,Cigarettes,Combustible,Value,20-pack,Combustible,Dominican Republic,LATAM,Retail,2014,48,4,12,2014-12-01,2014-12-07,WH-Dominican Republic-Retail-1176,T2,203,1,2.5714,3.2143,0.2,3.6,0.799987555610864,14.4
